time/episodes,time/total timesteps,time/fps,rollout/success rate,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
1041,74912,4,0.59,15360,55.74,-738.1341972500002,91300.6591796875,0.001,1955.55830078125,74800
1042,75010,4,0.6,15380,55.72,-731.1054311200002,99941.0447265625,0.001,1953.8333251953125,74900
1043,75110,4,0.59,15399,56.29,-771.3684140999999,128080.17529296875,0.001,1929.712255859375,75000
1044,75210,4,0.58,15420,57.2,-779.0310341,137899.77109375,0.001,1944.6588134765625,75100
1045,75310,4,0.57,15436,58.05,-813.5596401199999,137122.7130859375,0.001,1935.9969970703125,75200
1046,75346,4,0.58,15447,57.41,-806.99555521,69705.246875,0.001,1982.7609619140626,75240
1047,75372,4,0.58,15453,57.03,-804.17494703,94917.14189453125,0.001,1987.6328735351562,75260
1048,75412,4,0.59,15462,56.43,-775.50211253,100544.5416015625,0.001,1954.46865234375,75300
1049,75512,4,0.59,15482,56.43,-752.7105363,79635.70849609375,0.001,1995.5182983398438,75400
1050,75548,4,0.6,15490,55.79,-744.60901353,100791.50810546875,0.001,1945.1437377929688,75440
1051,75621,4,0.6,15507,56.11,-750.7392352100001,113486.166796875,0.001,1931.4081176757813,75520
1052,75709,4,0.6,15524,56.52,-762.9521426199999,119483.6986328125,0.001,1947.3468994140626,75600
1053,75756,4,0.6,15533,56.78,-762.06288866,111614.36748046875,0.001,1964.5220947265625,75640
1054,75765,4,0.61,15536,55.87,-697.2159973500001,128425.05791015625,0.001,1937.606787109375,75660
1055,75788,4,0.61,15542,55.93,-698.3009127100001,99119.05869140624,0.001,1987.8629760742188,75680
1056,75888,4,0.6,15560,56.9,-776.7851394800001,83133.67568359376,0.001,1914.8903198242188,75780
1057,75898,4,0.61,15564,56.0,-750.6902539000001,,,,
1058,75900,4,0.61,15565,55.97,-749.4536658200002,,,,
1059,75923,4,0.61,15570,56.11,-749.9334486700001,126040.6037109375,0.001,1952.4450561523438,75820
1060,76023,4,0.61,15591,56.11,-744.1612534199999,115203.1818359375,0.001,1958.6064086914062,75920
1061,76123,4,0.6,15612,56.95,-765.7113030799999,116656.58017578124,0.001,1977.7711181640625,76020
1062,76126,4,0.6,15613,56.93,-765.6742150599998,,,,
1063,76143,4,0.6,15618,56.65,-757.8511568399999,100466.36845703125,0.001,1969.6289916992187,76040
1064,76243,4,0.6,15640,56.65,-753.67963361,120719.31162109374,0.001,1978.8859008789063,76140
1065,76283,4,0.6,15651,56.59,-752.8172451499998,98561.620703125,0.001,1970.0103393554687,76180
1066,76383,4,0.59,15672,57.47,-760.6465653700001,94349.923046875,0.001,1954.018017578125,76280
1067,76391,4,0.6,15674,56.55,-757.8498662999998,,,,
1068,76491,4,0.6,15695,56.55,-754.27023231,114951.3142578125,0.001,1973.5318115234375,76380
1069,76591,4,0.59,15710,56.85,-756.5693071899998,113567.6337890625,0.001,1991.9058471679687,76480
1070,76624,4,0.6,15718,56.18,-748.18740467,113269.1529296875,0.001,1940.5048095703125,76520
1071,76627,4,0.6,15720,56.07,-746.7763130799999,,,,
1072,76643,4,0.6,15725,55.9,-746.1677986800001,144437.4107421875,0.001,1975.71103515625,76540
1073,76689,4,0.61,15736,55.36,-744.94093753,130617.75263671875,0.001,1929.463232421875,76580
1074,76780,4,0.61,15756,56.14,-747.9252673600001,101182.8345703125,0.001,1971.0920043945312,76660
1075,76798,4,0.61,15762,56.28,-748.5306168000002,108610.19267578125,0.001,1945.2191162109375,76680
1076,76898,4,0.6,15784,56.95,-753.81818493,95047.03095703125,0.001,1962.1072875976563,76780
1077,76998,4,0.59,15812,57.9,-786.0565336699999,123708.833984375,0.001,1976.8411987304687,76880
1078,77002,4,0.59,15814,57.7,-784.8420003299999,88855.6841796875,0.001,1975.4162231445312,76900
1079,77102,4,0.58,15833,58.3,-801.0235227999999,81802.6611328125,0.001,2003.8526733398437,77000
1080,77116,4,0.59,15837,57.44,-790.0731609999998,,,,
1081,77191,4,0.6,15851,57.19,-787.4445145099999,100668.67685546874,0.001,1968.3379638671875,77080
1082,77242,4,0.6,15862,56.82,-787.4515268999999,90433.436328125,0.001,1983.1119018554687,77140
1083,77265,4,0.6,15868,56.91,-789.1394874899999,123586.0060546875,0.001,1982.36630859375,77160
1084,77365,4,0.6,15891,56.91,-792.16303053,120976.555859375,0.001,1962.9009887695313,77260
1085,77373,4,0.6,15893,56.82,-794.904391,,,,
1086,77473,4,0.59,15914,57.7,-840.7472159499999,95919.23369140625,0.001,1967.3087646484375,77360
1087,77573,4,0.59,15939,57.7,-835.13831669,118481.72275390624,0.001,1978.019580078125,77460
1088,77602,4,0.59,15946,57.93,-846.5365550300002,106720.687109375,0.001,2003.3504272460937,77500
1089,77648,4,0.6,15960,57.39,-847.2221374300002,90327.15263671875,0.001,1966.9671997070313,77540
1090,77664,4,0.6,15965,57.17,-846.1696619800001,115627.23359375,0.001,1964.7412719726562,77560
1091,77764,4,0.59,15985,57.21,-884.00222004,127512.316015625,0.001,1962.3424682617188,77660
1092,77791,4,0.6,15991,56.48,-884.1144786599999,121111.74013671876,0.001,1984.2507934570312,77680
1093,77891,4,0.59,16016,57.42,-900.0022331099999,88474.37900390624,0.001,1965.4177001953126,77780
1094,77895,4,0.59,16018,57.28,-899.39030779,,,,
1095,77899,4,0.6,16020,56.32,-887.4730940500002,,,,
1096,77906,4,0.6,16022,56.21,-885.1351047000003,102501.33603515624,0.001,1982.3463989257812,77800
1097,77990,4,0.61,16041,56.05,-883.8547471200003,101790.52861328125,0.001,1971.9658325195312,77880
1098,78090,4,0.6,16062,56.8,-902.6443188800002,94918.38759765626,0.001,1943.3617065429687,77980
1099,78190,4,0.6,16077,56.8,-974.8266090300001,119797.073828125,0.001,1964.4369506835938,78080
1100,78229,4,0.6,16086,57.06,-971.0916324600001,114549.546875,0.001,1961.7838989257812,78120
1101,78252,4,0.61,16092,56.29,-961.0384262600002,88634.64990234375,0.001,1948.6653686523437,78140
1102,78352,4,0.6,16114,57.21,-973.92500219,112548.4857421875,0.001,1983.89482421875,78240
1103,78452,4,0.6,16135,57.21,-1003.49292714,99108.28134765624,0.001,1977.835107421875,78340
1104,78462,4,0.6,16137,57.28,-1002.83807061,85776.2193359375,0.001,1974.6306762695312,78360
1105,78562,4,0.6,16160,57.28,-1006.2899671399999,111983.6830078125,0.001,1978.8308959960937,78460
1106,78583,4,0.61,16165,56.49,-1001.13899652,153436.0076171875,0.001,1981.7294555664062,78480
1107,78586,4,0.61,16167,56.46,-1001.0046792299999,,,,
1108,78686,4,0.6,16186,57.27,-1009.8119980900001,89889.31689453125,0.001,1996.3317749023438,78580
1109,78692,4,0.61,16188,56.33,-991.7261159399999,,,,
1110,78709,4,0.62,16193,55.5,-985.7875148,118248.605078125,0.001,1942.3919921875,78600
1111,78809,4,0.61,16217,56.43,-1001.4578037399999,95492.14365234374,0.001,1985.1015014648438,78700
1112,78831,4,0.62,16222,55.65,-901.8631534200001,98284.50458984375,0.001,1967.361181640625,78720
1113,78835,4,0.62,16224,55.56,-902.6662422900001,,,,
1114,78935,4,0.61,16246,56.25,-916.7006133800002,125450.61982421875,0.001,1975.41533203125,78820
1115,78966,4,0.61,16254,56.54,-919.9995344900001,124589.541015625,0.001,2001.5061767578125,78860
1116,79066,4,0.61,16275,56.54,-922.1684839700001,109790.998046875,0.001,1970.335693359375,78960
1117,79144,4,0.61,16290,56.52,-907.9654442200001,107144.285546875,0.001,1987.2682373046875,79040
1118,79147,4,0.61,16291,56.34,-907.3061393099998,,,,
1119,79160,4,0.61,16295,56.43,-907.6907699799999,,,,
1120,79171,4,0.61,16299,56.43,-909.9983699100001,78548.436328125,0.001,2001.9752075195313,79060
1121,79271,4,0.61,16323,56.43,-910.60802567,103796.3130859375,0.001,1977.1422119140625,79160
1122,79284,4,0.61,16327,56.54,-912.1430818900001,148126.812109375,0.001,1957.93740234375,79180
1123,79327,4,0.61,16337,56.9,-913.55736752,128559.28125,0.001,1961.6807861328125,79220
1124,79331,4,0.62,16339,55.94,-904.95144793,,,,
1125,79381,4,0.62,16351,55.71,-904.30751251,107977.3431640625,0.001,1983.6499389648438,79280
1126,79411,4,0.63,16358,55.01,-891.7088032600001,91016.32802734376,0.001,1992.989453125,79300
1127,79415,4,0.63,16359,54.77,-890.62774589,,,,
1128,79515,4,0.62,16386,55.46,-904.5284650599999,96084.2826171875,0.001,1979.42607421875,79400
1129,79592,4,0.63,16401,55.23,-900.9154082299999,96298.6779296875,0.001,1963.5437744140625,79480
1130,79601,4,0.63,16404,55.06,-900.2369346199999,94270.240625,0.001,1987.3560913085937,79500
1131,79701,4,0.62,16428,55.58,-908.6086886599999,103986.62666015625,0.001,1978.83583984375,79600
1132,79801,4,0.62,16449,55.58,-928.7791788499999,96784.13388671874,0.001,1983.9549926757813,79700
1133,79901,4,0.62,16466,55.58,-918.8526882099999,106352.71435546875,0.001,1983.6993286132813,79800
1134,80001,4,0.61,16487,56.44,-925.6017770899998,104039.710546875,0.001,2020.9848266601562,79900
1135,80019,4,0.61,16493,56.55,-926.1965392299999,,,,
1136,80119,4,0.61,16511,56.55,-926.98646757,95449.51474609374,0.001,1983.5156127929688,80000
1137,80161,4,0.61,16520,56.49,-921.8226728,93160.90380859375,0.001,1997.4955322265625,80060
1138,80261,4,0.61,16542,56.49,-909.99995853,118086.895703125,0.001,1998.27333984375,80160
1139,80303,4,0.62,16554,55.91,-902.67273324,80941.6080078125,0.001,1974.883203125,80200
1140,80403,4,0.62,16576,55.91,-909.22656976,128855.51201171875,0.001,1980.9703491210937,80300
1141,80408,4,0.63,16578,54.96,-905.8233754,,,,
1142,80421,4,0.63,16582,54.11,-902.56341205,116338.9634765625,0.001,1995.2003051757813,80320
1143,80428,4,0.64,16584,53.18,-858.3197535300002,,,,
1144,80528,4,0.64,16601,53.18,-890.9556084000001,102041.83662109375,0.001,1999.2212890625,80420
1145,80566,4,0.65,16610,52.56,-857.18879709,102227.351171875,0.001,1986.075,80460
1146,80576,4,0.65,16613,52.3,-855.6659561499999,,,,
1147,80636,4,0.65,16627,52.64,-860.36858603,105188.57216796876,0.001,1986.45712890625,80520
1148,80649,4,0.65,16631,52.37,-861.6250997799999,141502.4328125,0.001,1952.4477905273438,80540
1149,80659,4,0.66,16635,51.47,-853.89050099,,,,
1150,80759,4,0.65,16655,52.11,-856.6128588000001,128456.102734375,0.001,1973.5113403320313,80640
1151,80770,4,0.65,16658,51.49,-848.2409104899999,68336.15947265625,0.001,1984.0329711914062,80660
1152,80778,4,0.65,16660,50.69,-833.4956893799999,,,,
1153,80804,4,0.65,16665,50.48,-834.57757142,163951.0328125,0.001,1996.901953125,80700
1154,80810,4,0.65,16667,50.45,-834.37007257,,,,
1155,80822,4,0.65,16671,50.34,-833.1831279700002,88297.61806640626,0.001,1973.2440551757813,80720
1156,80825,4,0.66,16672,49.37,-754.72447063,,,,
1157,80925,4,0.65,16693,50.27,-779.6139221200002,123700.31767578125,0.001,1959.5027465820312,80820
1158,80931,4,0.65,16696,50.31,-781.8782924900001,,,,
1159,80984,4,0.65,16709,50.61,-786.2937333,96192.55234375,0.001,1962.4239135742187,80880
1160,80991,4,0.66,16711,49.68,-776.4683436499998,,,,
1161,81017,4,0.67,16718,48.94,-756.8189181499998,102347.4330078125,0.001,2006.1573364257813,80900
1162,81035,4,0.67,16722,49.09,-757.2231609999998,116028.71240234375,0.001,1970.7831665039062,80920
1163,81041,4,0.67,16724,48.98,-756.9880368299997,81968.67734375,0.001,1989.989453125,80940
1164,81064,4,0.68,16730,48.21,-754.1089912299999,82241.57841796875,0.001,1977.270556640625,80960
1165,81150,4,0.68,16750,48.67,-766.6198203399998,124013.931640625,0.001,2002.26904296875,81040
1166,81250,4,0.68,16773,48.67,-767.40976998,136981.86650390626,0.001,2003.9671752929687,81140
1167,81350,4,0.67,16787,49.59,-771.4169407699999,99541.9921875,0.001,1993.8088256835938,81240
1168,81450,4,0.67,16807,49.59,-775.26381247,169652.84052734374,0.001,1961.0719604492188,81340
1169,81550,4,0.67,16824,49.59,-777.40527711,100223.83828125,0.001,1972.7712768554688,81440
1170,81582,4,0.67,16832,49.58,-780.47648113,100645.44599609375,0.001,1999.8986694335938,81480
1171,81632,4,0.67,16843,50.05,-793.65038178,94111.10205078125,0.001,2003.76279296875,81520
1172,81636,4,0.67,16844,49.93,-793.93256727,,,,
1173,81654,4,0.67,16850,49.65,-786.0496609199998,115438.85751953124,0.001,2004.0689208984375,81540
1174,81658,4,0.67,16852,48.78,-782.8875370499998,,,,
1175,81758,4,0.66,16877,49.6,-794.5157134599999,125572.18857421874,0.001,1972.92578125,81640
1176,81858,4,0.66,16895,49.6,-814.0243353999998,125918.18203125,0.001,1960.2791748046875,81740
1177,81860,4,0.67,16896,48.62,-781.7167238199999,,,,
1178,81960,4,0.66,16915,49.58,-790.1183962000001,108699.588671875,0.001,2007.1947387695313,81840
1179,81974,4,0.67,16918,48.72,-770.58413674,109677.546875,0.001,1988.1356567382813,81860
1180,81975,4,0.67,16919,48.59,-770.0300569199999,,,,
1181,82075,4,0.66,16938,48.84,-780.9720383199998,127838.3880859375,0.001,1997.1492553710937,81960
1182,82079,4,0.66,16940,48.37,-777.17067068,,,,
1183,82097,4,0.66,16944,48.32,-775.5941021799999,123695.7546875,0.001,1942.8024047851563,81980
1184,82100,4,0.67,16946,47.35,-767.2982420299999,,,,
1185,82126,4,0.67,16953,47.53,-772.14224478,94318.68740234376,0.001,1981.8098388671874,82020
1186,82156,4,0.68,16961,46.83,-743.4016612699999,124477.92578125,0.001,1995.5524536132812,82040
1187,82256,4,0.68,16976,46.83,-742.37776114,117904.0291015625,0.001,2001.5622802734374,82140
1188,82353,4,0.68,16993,47.51,-736.4048830900001,127514.84462890626,0.001,1974.2401977539062,82240
1189,82453,4,0.67,17018,48.05,-747.17378953,103225.7484375,0.001,1963.8661987304688,82340
1190,82553,4,0.66,17037,48.89,-762.2722504600001,94735.2263671875,0.001,1972.140673828125,82440
1191,82653,4,0.66,17056,48.89,-735.5988913900001,102248.26552734376,0.001,1992.1257934570312,82540
1192,82660,4,0.66,17057,48.69,-726.5564872399998,,,,
1193,82677,4,0.67,17063,47.86,-714.3646452399998,112250.582421875,0.001,1985.1680053710938,82560
1194,82777,4,0.66,17078,48.82,-802.4112221899999,112299.34970703124,0.001,2000.2197021484376,82660
1195,82808,4,0.66,17085,49.09,-806.9467039499999,117680.749609375,0.001,1959.2796020507812,82700
1196,82812,4,0.66,17086,49.06,-806.6072776699999,,,,
1197,82862,4,0.66,17098,48.72,-805.68864239,100093.024609375,0.001,1960.9349853515625,82760
1198,82869,4,0.67,17100,47.79,-784.6199400099999,,,,
1199,82908,4,0.68,17112,47.18,-705.8266649599999,107929.41015625,0.001,1975.3434448242188,82800
1200,82925,4,0.68,17116,46.96,-703.6093740199999,131372.99384765624,0.001,2015.521337890625,82820
1201,82929,4,0.68,17118,46.77,-702.6284059,,,,
1202,82962,4,0.69,17126,46.1,-689.8294788799998,104831.8974609375,0.001,2007.6810302734375,82860
1203,83062,4,0.69,17151,46.1,-652.3067970700001,107835.573828125,0.001,1985.0591796875,82960
1204,83089,4,0.69,17160,46.27,-653.7321874200002,111161.86923828124,0.001,1988.870068359375,82980
1205,83100,4,0.7,17162,45.38,-644.21053312,,,,
1206,83148,4,0.7,17172,45.65,-644.7244686800001,123722.33984375,0.001,2001.5370727539062,83040
1207,83151,4,0.7,17173,45.65,-644.72458486,,,,
1208,83251,4,0.7,17190,45.65,-645.78209216,128126.1044921875,0.001,1999.5998168945312,83140
1209,83296,4,0.7,17205,46.04,-647.87540082,116509.04462890625,0.001,1987.7737182617188,83180
1210,83302,4,0.7,17207,45.93,-648.4850180100001,128372.69189453125,0.001,2001.1719848632813,83200
1211,83402,4,0.7,17225,45.93,-650.74486726,81305.15810546876,0.001,1998.9253662109375,83300
1212,83502,4,0.69,17246,46.71,-723.18530073,99499.8935546875,0.001,1989.010693359375,83400
1213,83524,4,0.69,17252,46.89,-723.1076648300001,117385.859765625,0.001,2001.3710205078125,83420
1214,83550,4,0.7,17258,46.15,-710.3151681,124069.53759765625,0.001,1978.3497314453125,83440
1215,83590,4,0.7,17269,46.24,-721.8084118500001,117811.7720703125,0.001,1941.595556640625,83480
1216,83651,4,0.71,17284,45.85,-721.5495074399998,137313.62568359374,0.001,2023.7335815429688,83540
1217,83684,4,0.71,17292,45.4,-721.5568992200001,112921.29873046876,0.001,2010.3462646484375,83580
1218,83784,4,0.7,17313,46.37,-734.39615123,107196.6201171875,0.001,1958.2334838867187,83680
1219,83824,4,0.7,17320,46.64,-736.7415293700001,121092.4546875,0.001,1973.0604248046875,83720
1220,83924,4,0.69,17338,47.53,-743.23760999,78561.89462890624,0.001,1997.3511962890625,83820
1221,84024,4,0.69,17359,47.53,-742.20529719,132277.3306640625,0.001,1984.7744750976562,83920
1222,84036,4,0.69,17362,47.52,-744.1886348799999,,,,
1223,84136,4,0.68,17380,48.09,-752.23431208,113215.20068359375,0.001,2042.6130493164062,84020
1224,84213,4,0.68,17395,48.82,-786.8977337399998,100778.4431640625,0.001,1997.0969970703125,84100
1225,84313,4,0.67,17412,49.32,-814.2295423699999,94573.05771484374,0.001,1973.5515991210937,84200
1226,84413,4,0.66,17433,50.02,-817.0047893799998,94552.11904296876,0.001,1963.43427734375,84300
1227,84513,4,0.65,17451,50.98,-821.5317689899999,109474.04697265624,0.001,2006.1263427734375,84400
1228,84518,4,0.66,17453,50.03,-795.8302102099999,,,,
1229,84618,4,0.65,17471,50.26,-806.9387485599999,99053.990625,0.001,2008.1755615234374,84500
1230,84664,4,0.65,17481,50.63,-807.0788632800001,134420.401953125,0.001,1958.4556762695313,84560
1231,84681,4,0.66,17485,49.8,-795.13206267,134958.362890625,0.001,2005.2425048828125,84580
1232,84688,4,0.67,17487,48.87,-765.5583258400001,,,,
1233,84695,4,0.68,17490,47.94,-757.16932866,,,,
1234,84709,4,0.69,17494,47.08,-750.3268510900001,100042.92578125,0.001,1994.1238525390625,84600
1235,84717,4,0.69,17496,46.98,-749.7395195800001,,,,
1236,84737,4,0.7,17501,46.18,-742.5446036099999,96280.66630859375,0.001,1974.7885498046876,84620
1237,84743,4,0.7,17503,45.82,-740.5666091,121860.14619140625,0.001,2004.7354614257813,84640
1238,84757,4,0.71,17507,44.96,-725.0268809399998,,,,
1239,84857,4,0.7,17527,45.54,-733.45368707,118955.79853515625,0.001,2009.2053344726562,84740
1240,84863,4,0.71,17529,44.6,-721.9872404199999,79190.301953125,0.001,1983.4915283203125,84760
1241,84892,4,0.71,17536,44.84,-721.87797735,134038.544921875,0.001,1954.2925537109375,84780
1242,84969,4,0.71,17554,45.48,-724.37202156,91239.4171875,0.001,2007.4852294921875,84860
1243,85069,4,0.7,17575,46.41,-782.05266162,95477.62041015625,0.001,2005.25654296875,84960
1244,85104,4,0.71,17583,45.76,-744.7294785400002,131177.844921875,0.001,2007.0191040039062,85000
1245,85139,4,0.71,17592,45.73,-744.63494858,122022.57109375,0.001,1959.7911987304688,85020
1246,85239,4,0.7,17609,46.63,-766.6227213499999,134108.442578125,0.001,1962.77939453125,85120
1247,85250,4,0.7,17613,46.14,-761.5308501599998,119335.57958984375,0.001,1994.6168701171875,85140
1248,85350,4,0.69,17630,47.01,-769.70134722,130626.73671875,0.001,1988.6384155273438,85240
1249,85450,4,0.68,17650,47.91,-774.3337955699999,80028.484765625,0.001,1979.832470703125,85340
1250,85474,4,0.69,17655,47.15,-771.3385803700002,124070.1068359375,0.001,1980.020703125,85360
1251,85574,4,0.68,17672,48.04,-776.6980143900001,134980.98623046876,0.001,1963.0109008789063,85460
1252,85594,4,0.68,17676,48.16,-777.1987156999999,89797.98203125,0.001,1995.56220703125,85480
1253,85597,4,0.68,17678,47.93,-775.32115564,,,,
1254,85620,4,0.68,17683,48.1,-783.3027190500001,104206.6068359375,0.001,1996.01376953125,85500
1255,85720,4,0.67,17711,48.98,-789.36767202,128679.35419921875,0.001,1983.7337280273437,85600
1256,85724,4,0.67,17713,48.99,-789.3703957600001,112512.24951171875,0.001,2027.0843383789063,85620
1257,85824,4,0.67,17729,48.99,-770.0555756999998,84415.39775390625,0.001,1999.7111206054688,85720
1258,85855,4,0.67,17735,49.24,-770.4157374900001,106054.8578125,0.001,2001.35908203125,85740
1259,85863,4,0.67,17737,48.79,-765.52412599,140173.5283203125,0.001,1958.1574340820312,85760
1260,85870,4,0.67,17740,48.79,-765.51133644,,,,
1261,85889,4,0.67,17745,48.72,-763.6968228400001,146179.4857421875,0.001,1977.0577392578125,85780
1262,85896,4,0.67,17748,48.61,-763.35329171,,,,
1263,85929,4,0.67,17756,48.88,-764.2386973100001,122004.595703125,0.001,1979.8715087890625,85820
1264,85944,4,0.67,17760,48.8,-766.88062429,123168.78291015625,0.001,2019.2417846679687,85840
1265,85955,4,0.67,17764,48.05,-753.06108033,,,,
1266,85996,4,0.68,17773,47.46,-746.3773400700001,118072.23544921874,0.001,1974.1256591796875,85880
