time/fps,time/episodes,time/time_elapsed,train/actor_loss,rollout/success rate,train/n_updates,time/total timesteps,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
23,5765,22680,725.8274475097656,0.25,526900,527020,7750.622882080078,0.001,-306.07632025999993,81.33
23,5766,22703,728.394384765625,0.25,527000,527120,10298.033625793458,0.001,-314.90802758999996,81.33
23,5767,22720,728.3151306152344,0.25,527100,527220,7558.0637283325195,0.001,-316.09548132,81.33
23,5768,22738,729.7046691894532,0.25,527200,527320,8107.234963989258,0.001,-314.81722848000004,81.33
23,5769,22756,725.6359191894531,0.25,527300,527420,8310.511297607422,0.001,-344.67257133,81.33
23,5770,22773,728.5850646972656,0.25,527400,527520,9885.928756713867,0.001,-346.91534118999994,81.33
23,5771,22790,726.9780700683593,0.25,527500,527620,10554.046649169923,0.001,-348.11399324999996,81.33
23,5772,22798,728.0971008300781,0.26,527560,527663,5096.628617858887,0.001,-340.80685596,80.76
23,5773,22816,726.085693359375,0.25,527660,527763,8632.937857055664,0.001,-345.4531411,81.68
23,5774,22822,714.5450317382813,0.26,527680,527796,12715.062072753906,0.001,-341.18700093,81.01
23,5775,22847,726.6843933105469,0.25,527780,527896,6381.484606933594,0.001,-349.67617973999995,81.87
23,5776,22862,727.2696899414062,0.25,527880,527996,6341.549043273926,0.001,-350.31429833999994,81.87
23,5777,22879,714.0794189453125,0.24,527980,528096,9901.160485839844,0.001,-355.36840077999994,82.76
23,5778,22897,723.9110534667968,0.23,528080,528196,7434.430749511719,0.001,-357.6128767799999,83.04
23,5779,22900,726.0268737792969,0.24,528100,528208,8756.144654846192,0.001,-351.62167671000003,82.16
23,5780,22919,726.8839050292969,0.24,528200,528308,4970.5170028686525,0.001,-354.16871689,82.16
23,5781,22926,725.0003479003906,0.25,528240,528342,6769.250462341309,0.001,-351.14295463999997,81.5
23,5782,22942,720.7801391601563,0.25,528340,528442,8399.755493164062,0.001,-352.9535687799999,81.5
23,5783,22961,730.4943481445313,0.24,528440,528542,6777.566925048828,0.001,-358.39667291999996,82.05
23,5784,22976,733.3310729980469,0.24,528540,528642,3556.060380554199,0.001,-357.1178771500001,82.05
22,5785,22990,732.1441101074219,0.24,528640,528742,7031.713078308106,0.001,-357.20546266000014,82.05
22,5786,22995,729.513818359375,0.25,528660,528770,6318.131675720215,0.001,-355.87014972000003,81.33
22,5787,22998,732.7476806640625,0.26,528680,528786,5512.744578552246,0.001,-352.94724738000014,80.49
22,5788,23013,722.2815002441406,0.26,528780,528886,6176.842933654785,0.001,-354.97987974000006,80.49
22,5789,23029,731.7902404785157,0.26,528880,528986,10859.34548034668,0.001,-358.5010014,80.49
22,5790,23042,728.1208984375,0.27,528940,529049,6147.580506896973,0.001,-353.79551578999997,80.12
22,5791,23062,730.2714904785156,0.27,529040,529149,6553.873098754882,0.001,-354.57279974,80.12
22,5792,23075,722.75361328125,0.27,529140,529249,11248.32308959961,0.001,-348.85246759999995,80.12
22,5793,23093,728.1185729980468,0.27,529240,529349,6278.034091186523,0.001,-352.10308453,80.12
22,5794,23108,726.1018981933594,0.27,529340,529449,10861.066931152343,0.001,-358.24859380999993,80.12
22,5795,23124,729.5640014648437,0.27,529440,529549,6576.319564819336,0.001,-357.04735096,80.12
22,5796,23145,720.772998046875,0.26,529540,529649,10561.958164978027,0.001,-362.12567704,80.53
22,5797,23161,726.0433715820312,0.25,529640,529749,6442.434245300293,0.001,-368.7003941599999,81.51
22,5798,23177,724.8117370605469,0.25,529740,529849,6360.07650604248,0.001,-368.14722751,81.51
22,5799,23193,729.0020324707032,0.25,529840,529949,7437.632150268555,0.001,-368.0950472299999,81.51
22,5800,23206,724.9219055175781,0.25,529940,530049,9766.380445861816,0.001,-369.45996420999995,81.51
22,5801,23221,727.0559814453125,0.24,530040,530149,4226.379801940918,0.001,-371.80469557,82.45
22,5802,23239,720.5692016601563,0.24,530140,530249,6900.231092834472,0.001,-372.66948267,82.45
22,5803,23259,727.3135864257813,0.24,530240,530349,6300.751405334473,0.001,-375.72042622999993,82.45
22,5804,23274,720.7578491210937,0.24,530340,530449,6789.807098388672,0.001,-374.58391899999987,82.45
22,5805,23288,725.1881591796875,0.23,530440,530549,7483.479336547852,0.001,-376.04398117000005,82.73
22,5806,23299,726.3364624023437,0.24,530500,530617,8869.9391204834,0.001,-377.9332298399999,82.41
22,5807,23318,729.5165283203125,0.23,530600,530717,6386.892262268067,0.001,-380.47839534999997,83.26
22,5808,23334,725.7123107910156,0.23,530700,530817,7816.182360839844,0.001,-383.49650425999994,83.26
22,5809,23349,724.0996887207032,0.22,530800,530917,4785.1685440063475,0.001,-385.95350673,83.61
22,5810,23357,721.7892333984375,0.23,530860,530969,5515.059625244141,0.001,-385.97079080000003,83.13
22,5811,23361,729.968896484375,0.24,530880,530986,7907.045632934571,0.001,-383.91075927,82.3
22,5812,23380,728.1406372070312,0.24,530980,531086,6119.597550964356,0.001,-381.66050619999993,82.3
22,5813,23396,727.8663269042969,0.23,531080,531186,7526.831803894043,0.001,-384.80317914,83.03
22,5814,23413,725.3475891113281,0.23,531180,531286,9247.460998535156,0.001,-389.04089021999994,83.03
22,5815,23425,721.9750732421875,0.24,531240,531349,9835.413339233399,0.001,-383.49876182,82.66
22,5816,23441,724.5198791503906,0.23,531340,531449,10588.990255737304,0.001,-388.17626121,83.26
22,5817,23458,722.6725463867188,0.23,531440,531549,5068.587007141114,0.001,-390.88113741999996,83.26
22,5818,23477,728.5552062988281,0.23,531540,531649,10427.796853637696,0.001,-389.9510784699999,83.26
22,5819,23481,726.4246215820312,0.23,531560,531670,5847.2769424438475,0.001,-390.22934273,83.42
22,5820,23501,725.9335205078125,0.23,531660,531770,6702.96736907959,0.001,-389.0520716399999,83.42
22,5821,23508,726.5720275878906,0.24,531700,531807,8791.870756530761,0.001,-382.83923321,82.79
22,5822,23528,721.6608093261718,0.24,531800,531907,4808.654193115234,0.001,-383.77516414999997,82.79
22,5823,23543,730.9866577148438,0.24,531900,532007,4626.949737548828,0.001,-381.06384712,82.79
22,5824,23561,720.4130493164063,0.24,532000,532107,7799.329379272461,0.001,-382.01554439,82.79
22,5825,23578,723.8692260742188,0.24,532100,532207,6130.598367309571,0.001,-384.09617950999996,82.79
22,5826,23595,724.4476318359375,0.24,532200,532307,5458.158570861817,0.001,-380.48385193999997,82.79
22,5827,23612,722.3027099609375,0.24,532300,532407,9209.116003417968,0.001,-383.1945156799999,82.79
22,5828,23632,722.7232299804688,0.24,532400,532507,9342.823991394043,0.001,-389.52542363999993,82.79
22,5829,23647,726.8080017089844,0.23,532500,532607,5328.421478271484,0.001,-392.08595596999993,83.72
22,5830,23659,724.6521301269531,0.23,532560,532667,7815.429766845703,0.001,-393.02041891,84.25
22,5831,23676,725.7104125976563,0.23,532660,532767,8123.573945617676,0.001,-391.58244742999995,84.25
22,5832,23698,723.1465881347656,0.22,532760,532867,7658.579640197754,0.001,-395.43216863999993,85.21
22,5833,23701,,0.22,,532879,,,-394.84827657999995,84.9
22,5834,23718,727.2533996582031,0.21,532860,532979,7757.684262084961,0.001,-397.07560118999993,85.78
22,5835,23732,728.3816772460938,0.21,532960,533079,7363.617709350586,0.001,-395.69395867,85.78
22,5836,23753,726.3967468261719,0.21,533060,533179,8927.983665466309,0.001,-394.51278320999995,85.78
22,5837,23775,727.1759887695313,0.21,533160,533279,10567.669989013672,0.001,-391.45269235,85.78
22,5838,23795,731.4225219726562,0.21,533260,533379,7755.919409179687,0.001,-388.4789169200001,85.78
22,5839,23808,722.59970703125,0.22,533340,533452,8027.351248168945,0.001,-387.9618782300001,85.51
22,5840,23812,720.937841796875,0.23,533360,533469,6042.558993530273,0.001,-384.61120681000006,84.68
22,5841,23827,725.3598083496094,0.22,533460,533569,5833.773141479493,0.001,-387.24198294,85.49
22,5842,23830,725.0251831054687,0.23,533480,533585,8774.337586975098,0.001,-384.47196511999994,84.65
22,5843,23831,,0.24,,533590,,,-381.66058068,83.7
22,5844,23847,729.14326171875,0.23,533580,533690,6369.268525695801,0.001,-386.15670664,84.61
22,5845,23863,727.1859130859375,0.23,533680,533790,7281.987301635742,0.001,-384.34650109,84.61
22,5846,23878,720.7122497558594,0.22,533780,533890,7393.312361145019,0.001,-388.79152437000005,85.51
22,5847,23882,730.0286804199219,0.23,533800,533917,7776.598194885254,0.001,-384.89100953,84.78
22,5848,23895,721.3973815917968,0.23,533900,534017,8528.035942077637,0.001,-386.33397995,84.78
22,5849,23896,723.621044921875,0.24,533920,534021,5898.434211730957,0.001,-378.4671926599999,83.82
22,5850,23916,727.0282470703125,0.24,534020,534121,9316.66773071289,0.001,-378.72343700000005,83.82
22,5851,23931,726.6063110351563,0.24,534120,534221,5678.13411102295,0.001,-380.57469920000005,83.82
22,5852,23947,725.1912414550782,0.23,534220,534321,7206.175558471679,0.001,-383.33462660000004,84.63
22,5853,23962,732.0493225097656,0.23,534320,534421,3303.5918685913084,0.001,-381.69636862000004,84.63
22,5854,23977,725.4435791015625,0.23,534420,534521,6676.086026000977,0.001,-379.8028389700001,84.63
22,5855,23994,724.7680358886719,0.23,534520,534621,6196.903515625,0.001,-370.80411888000003,84.63
22,5856,24007,722.8086669921875,0.23,534620,534721,5578.094287109375,0.001,-372.15813141000007,84.63
22,5857,24011,,0.24,,534736,,,-369.5175546000001,83.78
22,5858,24013,726.5536376953125,0.24,534640,534747,11589.366172790527,0.001,-368.89638712,83.75
22,5859,24028,733.8316467285156,0.24,534740,534847,5775.156188964844,0.001,-368.19508480999997,83.75
22,5860,24044,721.9353088378906,0.23,534840,534947,10019.732330322266,0.001,-372.39770996,84.27
22,5861,24049,728.6123413085937,0.24,534860,534969,8561.97419128418,0.001,-362.7540018,83.49
22,5862,24067,724.6113891601562,0.24,534960,535069,6025.52700958252,0.001,-360.68970007,83.49
22,5863,24085,728.5501281738282,0.24,535060,535169,12388.947024536134,0.001,-362.02314437,83.49
22,5864,24109,732.2296752929688,0.24,535160,535269,9554.411595153808,0.001,-361.26247942000003,83.49
22,5865,24134,728.3262329101562,0.24,535260,535369,8127.488346862793,0.001,-360.63912862000006,83.49
22,5866,24145,723.3205871582031,0.25,535320,535435,5713.06110534668,0.001,-345.37948814000003,83.15
22,5867,24149,726.6213012695313,0.26,535340,535457,4704.480114746094,0.001,-342.67560561,82.37
22,5868,24167,732.3029968261719,0.26,535440,535557,4806.754504394531,0.001,-350.12334887,82.37
22,5869,24186,722.7653381347657,0.26,535540,535657,12008.568170166016,0.001,-323.19057210000005,82.37
22,5870,24201,732.0667663574219,0.27,535640,535742,4541.583280944824,0.001,-318.49273762,82.22
22,5871,24206,719.4788269042969,0.28,535660,535765,9234.239060974121,0.001,-313.88601873000005,81.45
22,5872,24214,730.972021484375,0.28,535700,535814,6856.086743164063,0.001,-313.49727194999997,81.51
22,5873,24220,729.4324035644531,0.29,535720,535835,6458.919258117676,0.001,-309.80549708,80.72
22,5874,24240,726.8684509277343,0.28,535820,535935,8723.426889038086,0.001,-312.62667048000003,81.39
22,5875,24256,722.0677795410156,0.28,535920,536035,7110.74031829834,0.001,-306.51047634,81.39
22,5876,24257,,0.29,,536038,,,-303.70365214,80.42
22,5877,24275,727.46142578125,0.29,536020,536138,6242.972143554687,0.001,-303.6637913,80.42
22,5878,24294,716.1146667480468,0.29,536120,536238,9985.686573791503,0.001,-310.3941176,80.42
22,5879,24312,723.6479248046875,0.28,536220,536338,6996.949479675293,0.001,-314.10174773,81.3
22,5880,24331,727.5654418945312,0.28,536320,536438,4988.136848449707,0.001,-316.82337616,81.3
22,5881,24338,730.2295837402344,0.28,536360,536464,5956.516914367676,0.001,-316.97026054,81.22
22,5882,24354,720.3240844726563,0.28,536460,536564,12175.9047164917,0.001,-314.04349390000004,81.22
22,5883,24379,728.3021362304687,0.28,536560,536664,10791.552513122559,0.001,-313.10832597,81.22
22,5884,24398,724.9794860839844,0.28,536660,536764,8738.644442749024,0.001,-310.54990893,81.22
21,5885,24415,725.9294921875,0.28,536760,536864,6317.800354003906,0.001,-310.88204184,81.22
21,5886,24419,725.1286560058594,0.28,536780,536886,7239.849197387695,0.001,-310.04685685000004,81.16
21,5887,24436,721.7757446289063,0.27,536880,536986,5621.8275390625,0.001,-311.7791155,82.0
21,5888,24439,725.0845458984375,0.28,536900,537001,10348.147326660157,0.001,-306.76719892000006,81.15
21,5889,24450,721.1022033691406,0.29,536960,537072,8916.83977355957,0.001,-300.29260429000004,80.86
21,5890,24466,727.8449890136719,0.28,537060,537172,6766.423266601562,0.001,-304.36884345000004,81.23
21,5891,24486,724.6782836914062,0.28,537160,537272,7366.754077148437,0.001,-302.93249259000004,81.23
21,5892,24502,715.7913879394531,0.28,537260,537372,8866.795907592774,0.001,-301.8545645900001,81.23
21,5893,24520,732.2560791015625,0.28,537360,537472,7338.700459289551,0.001,-301.58270597000006,81.23
21,5894,24538,722.2015319824219,0.28,537460,537572,8414.55866241455,0.001,-300.56165652000004,81.23
21,5895,24541,720.5102111816407,0.29,537480,537589,8153.817567443848,0.001,-298.05896258000007,80.4
21,5896,24560,724.8209594726562,0.29,537580,537689,6023.201539611817,0.001,-296.3980940100001,80.4
21,5897,24573,718.0602966308594,0.3,537660,537764,8093.386810302734,0.001,-291.58372947000004,80.15
21,5898,24592,725.353564453125,0.3,537760,537864,2198.7186080932615,0.001,-291.64262856,80.15
21,5899,24609,722.498291015625,0.3,537860,537964,6050.160983276367,0.001,-291.98382863,80.15
21,5900,24624,726.9985534667969,0.3,537960,538064,5590.828649902343,0.001,-286.41874554000003,80.15
21,5901,24631,713.798486328125,0.31,537980,538098,8020.4390319824215,0.001,-284.48466409,79.49
21,5902,24649,719.8420471191406,0.31,538080,538198,9329.268380737305,0.001,-284.35586897,79.49
21,5903,24666,720.3124328613281,0.31,538180,538298,7822.470425415039,0.001,-282.83371108,79.49
21,5904,24683,728.2489990234375,0.31,538280,538398,7815.996321105957,0.001,-280.86111497999997,79.49
21,5905,24689,720.4322448730469,0.32,538320,538422,8744.012344360352,0.001,-279.02323960999996,78.73
21,5906,24706,722.306494140625,0.31,538420,538522,7716.109303283692,0.001,-281.57500309,79.05
21,5907,24710,,0.32,,538537,,,-279.2374197,78.2
21,5908,24713,722.9697875976562,0.33,538440,538547,6099.669299316406,0.001,-273.17497136000003,77.3
21,5909,24715,,0.34,,538558,,,-270.21307096,76.41
21,5910,24735,728.5191955566406,0.33,538540,538658,8494.903189086914,0.001,-277.14903488,76.89
21,5911,24755,721.5264465332032,0.32,538640,538758,8242.450956726074,0.001,-281.03467551000006,77.72
21,5912,24779,719.41806640625,0.32,538740,538858,12008.60838470459,0.001,-282.3379159,77.72
21,5913,24799,721.0764038085938,0.32,538840,538958,6750.972688293457,0.001,-282.72207263999996,77.72
21,5914,24817,723.0169494628906,0.33,538940,539043,6743.732107543945,0.001,-276.26371875,77.57
21,5915,24838,723.4551879882813,0.32,539040,539143,5382.544017028808,0.001,-277.08732382,77.94
21,5916,24844,719.522705078125,0.33,539060,539172,6241.953356933594,0.001,-272.24713177999996,77.23
21,5917,24863,726.9484924316406,0.33,539160,539272,6953.938398742675,0.001,-272.67804259,77.23
21,5918,24873,716.9114013671875,0.34,539220,539327,8534.084649658203,0.001,-270.0177077,76.78
21,5919,24888,722.9363830566406,0.33,539320,539427,5956.884744262696,0.001,-275.60176594,77.57
21,5920,24903,721.0214782714844,0.33,539420,539527,6248.5564636230465,0.001,-277.25664899000003,77.57
21,5921,24917,725.4733276367188,0.32,539520,539627,7609.760981750488,0.001,-280.20729617,78.2
21,5922,24934,720.3916076660156,0.32,539620,539727,6752.046458435058,0.001,-283.47791832999997,78.2
21,5923,24935,,0.33,,539730,,,-281.11332545,77.23
21,5924,24953,724.4750793457031,0.33,539720,539830,6776.4013397216795,0.001,-279.24278400000003,77.23
21,5925,24972,720.1201416015625,0.33,539820,539930,5383.440888977051,0.001,-273.66935997,77.23
21,5926,24989,723.822119140625,0.33,539920,540030,8460.271661376953,0.001,-273.3122788,77.23
21,5927,25009,722.3456970214844,0.33,540020,540130,6762.61180267334,0.001,-273.24901092,77.23
21,5928,25028,715.2622985839844,0.33,540120,540230,6304.672151184082,0.001,-272.4727706,77.23
21,5929,25046,716.4258422851562,0.33,540220,540330,9921.999636840821,0.001,-273.52437366999993,77.23
21,5930,25062,721.7878967285156,0.32,540320,540430,7987.620834350586,0.001,-275.28628675,77.63
21,5931,25080,713.3546203613281,0.32,540420,540530,6796.397529602051,0.001,-278.02231061,77.63
21,5932,25100,716.4700439453125,0.32,540520,540630,7328.65537109375,0.001,-278.82523053,77.63
21,5933,25116,716.9884582519531,0.31,540620,540730,12036.995095825196,0.001,-279.83444129,78.51
21,5934,25135,725.5144653320312,0.31,540720,540830,4578.350759887695,0.001,-285.9171287,78.51
21,5935,25155,719.7036376953125,0.31,540820,540930,6590.906857299805,0.001,-282.47433472,78.51
21,5936,25170,720.7638122558594,0.32,540920,541022,8631.287341308594,0.001,-281.28982258999997,78.43
21,5937,25186,724.685205078125,0.32,541020,541122,8490.360316467286,0.001,-282.69936634,78.43
21,5938,25203,720.0416198730469,0.32,541120,541222,9931.308076477051,0.001,-281.3932592,78.43
21,5939,25206,,0.32,,541235,,,-280.64944637,77.83
21,5940,25226,719.5044738769532,0.31,541220,541335,8180.823892211914,0.001,-284.63772011,78.66
21,5941,25243,714.2641967773437,0.31,541320,541435,7737.228343200683,0.001,-288.02959185,78.66
21,5942,25261,714.0647155761719,0.3,541420,541535,7695.225231933594,0.001,-290.29859216,79.5
21,5943,25280,715.6581848144531,0.29,541520,541635,7831.798327636719,0.001,-293.15597985999995,80.45
21,5944,25285,717.2984558105469,0.3,541560,541661,6942.580847167968,0.001,-289.12173991,79.71
21,5945,25309,722.4519653320312,0.3,541660,541761,6831.769670104981,0.001,-291.0948005199999,79.71
21,5946,25323,715.1577392578125,0.3,541760,541861,9036.34148864746,0.001,-297.73170546,79.71
21,5947,25326,,0.3,,541873,,,-297.4218384999999,79.56
21,5948,25344,716.9674682617188,0.3,541860,541973,9391.636254882813,0.001,-298.84313182999995,79.56
21,5949,25345,,0.3,,541974,,,-298.71781051999994,79.53
21,5950,25348,720.9302001953125,0.31,541880,541983,6635.53010559082,0.001,-295.26298281,78.62
21,5951,25351,,0.32,,541992,,,-290.40272996999994,77.71
21,5952,25370,715.4897216796875,0.32,541980,542092,8249.420733642579,0.001,-294.30882813999995,77.71
21,5953,25373,716.4668884277344,0.33,542000,542106,9099.69561920166,0.001,-291.93448315999996,76.85
21,5954,25383,723.1732604980468,0.34,542060,542162,8676.627313232422,0.001,-289.93780320999997,76.41
